Archivo;Linea;NombreAntiguo;NombreNuevo;Texto
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1700;"MOVIL_CLIENTE_FACTURA";"MOVIL_CLIENTE_FAC";"'[Facturas.""MOVIL_CLIENTE_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1725;"NIF_EMPRESA_FACTURA";"NIF_EMPRESA_FAC";"'NIF: [Facturas.""NIF_EMPRESA_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1742;"EMAIL_CLIENTE_FACTURA";"EMAIL_CLIENTE_FAC";"'[Facturas.""EMAIL_CLIENTE_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1773;"EMAIL_EMPRESA_FACTURA";"EMAIL_EMPRESA_FAC";"'[Facturas.""EMAIL_EMPRESA_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1797;"NRO_FACTURA";"NUMERO_FAC";"DataField = 'NRO_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1807;"NRO_FACTURA";"NUMERO_FAC";"'[Facturas.""NRO_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1889;"TOTAL_BASEI_IVAN_FACTURA";"TOTAL_BASEI_IVAN_FAC";"'[Facturas.""TOTAL_BASEI_IVAN_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1916;"TOTAL_BASEI_IVAE_FACTURA";"TOTAL_BASEI_IVAE_FAC";"DataField = 'TOTAL_BASEI_IVAE_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1928;"TOTAL_BASEI_IVAE_FACTURA";"TOTAL_BASEI_IVAE_FAC";"'[Facturas.""TOTAL_BASEI_IVAE_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1944;"PALABRA_REPORTS_ZONA_IVA_FACTURA";"PALABRA_REPORTS_ZONA_IVA_FAC";"'% [Facturas.""PALABRA_REPORTS_ZONA_IVA_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";1960;"PALABRA_REPORTS_ZONA_IVA_FACTURA";"PALABRA_REPORTS_ZONA_IVA_FAC";"'Total [Facturas.""PALABRA_REPORTS_ZONA_IVA_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2014;"TOTAL_IVAN_FACTURA";"TOTAL_IVAN_FAC";"'[Facturas.""TOTAL_IVAN_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2033;"PORCEN_IVAN_FACTURA";"PORCENTAJE_IVAN_FAC";"'[Facturas.""PORCEN_IVAN_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2052;"PORCEN_IVAR_FACTURA";"PORCENTAJE_IVAR_FAC";"'[Facturas.""PORCEN_IVAR_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2071;"PORCEN_IVAS_FACTURA";"PORCENTAJE_IVAS_FAC";"'[Facturas.""PORCEN_IVAS_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2090;"PORCEN_IVAE_FACTURA";"PORCENTAJE_IVAE_FAC";"'[Facturas.""PORCEN_IVAE_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2100;"TOTAL_IVAR_FACTURA";"TOTAL_IVAR_FAC";"DataField = 'TOTAL_IVAR_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2112;"TOTAL_IVAR_FACTURA";"TOTAL_IVAR_FAC";"'[Facturas.""TOTAL_IVAR_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2122;"TOTAL_IVAS_FACTURA";"TOTAL_IVAS_FAC";"DataField = 'TOTAL_IVAS_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2134;"TOTAL_IVAS_FACTURA";"TOTAL_IVAS_FAC";"'[Facturas.""TOTAL_IVAS_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2144;"TOTAL_IVAE_FACTURA";"TOTAL_IVAE_FAC";"DataField = 'TOTAL_IVAE_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2156;"TOTAL_IVAE_FACTURA";"TOTAL_IVAE_FAC";"'[Facturas.""TOTAL_IVAE_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2176;"PORCEN_REN_FACTURA";"PORCENTAJE_REN_FAC";"'[Facturas.""PORCEN_REN_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2196;"PORCEN_RER_FACTURA";"PORCENTAJE_RER_FAC";"'[Facturas.""PORCEN_RER_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2216;"PORCEN_REE_FACTURA";"PORCENTAJE_REE_FAC";"'[Facturas.""PORCEN_REE_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2236;"PORCEN_RES_FACTURA";"PORCENTAJE_RES_FAC";"'[Facturas.""PORCEN_RES_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2247;"TOTAL_REN_FACTURA";"TOTAL_REN_FAC";"DataField = 'TOTAL_REN_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2258;"TOTAL_REN_FACTURA";"TOTAL_REN_FAC";"'[Facturas.""TOTAL_REN_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2269;"TOTAL_REE_FACTURA";"TOTAL_REE_FAC";"DataField = 'TOTAL_REE_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2280;"TOTAL_REE_FACTURA";"TOTAL_REE_FAC";"'[Facturas.""TOTAL_REE_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2291;"TOTAL_BASEI_IVAR_FACTURA";"TOTAL_BASEI_IVAR_FAC";"DataField = 'TOTAL_BASEI_IVAR_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2303;"TOTAL_BASEI_IVAR_FACTURA";"TOTAL_BASEI_IVAR_FAC";"'[Facturas.""TOTAL_BASEI_IVAR_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2314;"TOTAL_BASEI_IVAS_FACTURA";"TOTAL_BASEI_IVAS_FAC";"DataField = 'TOTAL_BASEI_IVAS_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2326;"TOTAL_BASEI_IVAS_FACTURA";"TOTAL_BASEI_IVAS_FAC";"'[Facturas.""TOTAL_BASEI_IVAS_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2339;"TOTAL_RER_FACTURA";"TOTAL_RER_FAC";"DataField = 'TOTAL_RER_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2350;"TOTAL_RER_FACTURA";"TOTAL_RER_FAC";"'[Facturas.""TOTAL_RER_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2363;"TOTAL_RES_FACTURA";"TOTAL_RES_FAC";"DataField = 'TOTAL_RES_FACTURA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2374;"TOTAL_RES_FACTURA";"TOTAL_RES_FAC";"'[Facturas.""TOTAL_RES_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2394;"PORCEN_RETENCION_FACTURA";"PORCENTAJE_RETENCION_FAC";"'Retenci'#243'n IRPF [Facturas.""PORCEN_RETENCION_FACTURA""]%')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2416;"TOTAL_RETENCION_FACTURA";"TOTAL_RETENCION_FAC";"'[<Facturas.""TOTAL_RETENCION_FACTURA""> * (-1)]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2437;"TOTAL_IMPUESTOS_FACTURA";"TOTAL_IMPUESTOS_FAC";"'[Facturas.""TOTAL_IMPUESTOS_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2478;"TOTAL_BASES_FACTURA";"TOTAL_BASES_FAC";"'[Facturas.""TOTAL_BASES_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2516;"TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA";"TEXTO_LEGAL_CLIENTE_FAC";"'[VarToStr(<Facturas.""TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA"">)+'#39'  '#39 +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2519;"TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA";"TEXTO_LEGAL_EMPRESA_FAC";"' VarToStr(<Facturas.""TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA"">) +'#39'  ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2521;"COMENTARIOS_FACTURA";"COMENTARIOS_FAC";"' VarToStr(<Facturas.""COMENTARIOS_FACTURA"">)]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2541;"DESCRIPCION_FORMAPAGO";"DESCRIPCION_FORMA_PAGO_FP";"'Forma de Pago: [Facturas.""DESCRIPCION_FORMAPAGO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.dfm";2600;"TOTAL_LIQUIDO_FACTURA";"TOTAL_LIQUIDO_FAC";"'[Facturas.""TOTAL_LIQUIDO_FACTURA""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";116;"RAZONSOCIAL_CLIENTE_FACTURA";"RAZON_SOCIAL_CLIENTE_FAC";"'RAZONSOCIAL_CLIENTE_FACTURA').AsString, 1, 12);"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";118;"FECHA_FACTURA";"FECHA_FAC";"if not ADataSet.FieldByName('FECHA_FACTURA').IsNull then"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";120;"FECHA_FACTURA";"FECHA_FAC";"'FECHA_FACTURA').AsDateTime)"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";124;"TOTAL_LIQUIDO_FACTURA";"TOTAL_LIQUIDO_FAC";"'TOTAL_LIQUIDO_FACTURA').AsFloat);"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";128;"SERIE_FACTURA";"SERIE_FAC";"'SERIE_FACTURA').AsString, '.', '_', [rfReplaceAll]);"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";129;"NRO_FACTURA";"NUMERO_FAC";"sNro := ADataSet.FieldByName('NRO_FACTURA').AsString;"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";146;"NRO_FACTURA";"NUMERO_FAC";"' WHERE NRO_FACTURA = :numfac' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";147;"SERIE_FACTURA";"SERIE_FAC";"'   AND SERIE_FACTURA = :serie';"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";159;"NRO_FACTURA_LINEA";"NUMERO_FAC_FACLIN";"'   WHERE V.NRO_FACTURA_LINEA = :numfac' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";160;"SERIE_FACTURA_LINEA";"SERIE_FAC_FACLIN";"'     AND V.SERIE_FACTURA_LINEA = :serie ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";161;"LINEA_FACTURA_LINEA";"LINEA_FACLIN";"'ORDER BY V.LINEA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";178;"FECHA_FACTURA";"FECHA_FAC";"'   WHERE FECHA_FACTURA >= :fecha_ini ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";179;"FECHA_FACTURA";"FECHA_FAC";"'     AND  FECHA_FACTURA <= :fecha_fin ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";180;"NRO_FACTURA";"NUMERO_FAC";"'ORDER BY NRO_FACTURA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";194;"NRO_FACTURA_LINEA";"NUMERO_FAC_FACLIN";"'        ON F.NRO_FACTURA = L.NRO_FACTURA_LINEA ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";194;"NRO_FACTURA";"NUMERO_FAC";"'        ON F.NRO_FACTURA = L.NRO_FACTURA_LINEA ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";195;"SERIE_FACTURA_LINEA";"SERIE_FAC_FACLIN";"'       AND F.SERIE_FACTURA = L.SERIE_FACTURA_LINEA ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";195;"SERIE_FACTURA";"SERIE_FAC";"'       AND F.SERIE_FACTURA = L.SERIE_FACTURA_LINEA ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";198;"NRO_FACTURA_LINEA";"NUMERO_FAC_FACLIN";"'  order by L.NRO_FACTURA_LINEA, ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";199;"SERIE_FACTURA_LINEA";"SERIE_FAC_FACLIN";"'           L.SERIE_FACTURA_LINEA, ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpFac.pas";200;"LINEA_FACTURA_LINEA";"LINEA_FACLIN";"'           L.LINEA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";149;"SERIE_FACTURA_RECIBO";"SERIE_FAC_REC";"'[<Recibos.""SERIE_FACTURA_RECIBO"">]\[<Recibos.""NRO_FACTURA_RECIBO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";149;"NRO_FACTURA_RECIBO";"NUMERO_FAC_REC";"'[<Recibos.""SERIE_FACTURA_RECIBO"">]\[<Recibos.""NRO_FACTURA_RECIBO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";150;"NRO_PLAZO_RECIBO";"NUMERO_PLAZO_REC";"'"">]\[IntToStr(<Recibos.""NRO_PLAZO_RECIBO"">)]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";203;"LOCALIDAD_EXPEDICION_RECIBO";"LOCALIDAD_EXPEDICION_RECIBO_REC";"'[Recibos.""LOCALIDAD_EXPEDICION_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";399;"RAZONSOCIAL_CLIENTE_RECIBO";"RAZON_SOCIAL_CLI_REC";"'[Recibos.""RAZONSOCIAL_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";426;"CPOSTAL_CLIENTE_RECIBO";"CODIGO_POSTAL_CLI_REC";"'[Recibos.""CPOSTAL_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";439;"POBLACION_CLIENTE_RECIBO";"POBLACION_CLI_REC";"'[Recibos.""POBLACION_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";457;"PROVINCIA_CLIENTE_RECIBO";"PROVINCIA_CLI_REC";"'[Recibos.""PROVINCIA_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";477;"CODIGO_CLIENTE_RECIBO";"CODIGO_CLI_REC";"'[Recibos.""CODIGO_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";507;"IMPORTE_LETRA_RECIBO";"IMPORTE_LETRA_RECIBO_REC";"'[Recibos.""IMPORTE_LETRA_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";520;"IBAN_CLIENTE_RECIBO";"IBAN_CLI_REC";"'[Recibos.""IBAN_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";535;"FECHA_EXPEDICION_RECIBO";"FECHA_EXPEDICION_RECIBO_REC";"'[Recibos.""FECHA_EXPEDICION_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";550;"FECHA_VENCIMIENTO_RECIBO";"FECHA_VENCIMIENTO_RECIBO_REC";"'[Recibos.""FECHA_VENCIMIENTO_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";572;"EUROS_RECIBO";"EUROS_RECIBO_REC";"'[Recibos.""EUROS_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";680;"SERIE_FACTURA_RECIBO";"SERIE_FAC_REC";"'[<Recibos.""SERIE_FACTURA_RECIBO"">]\[<Recibos.""NRO_FACTURA_RECIBO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";680;"NRO_FACTURA_RECIBO";"NUMERO_FAC_REC";"'[<Recibos.""SERIE_FACTURA_RECIBO"">]\[<Recibos.""NRO_FACTURA_RECIBO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";681;"NRO_PLAZO_RECIBO";"NUMERO_PLAZO_REC";"'"">]\[IntToStr(<Recibos.""NRO_PLAZO_RECIBO"">)]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";734;"LOCALIDAD_EXPEDICION_RECIBO";"LOCALIDAD_EXPEDICION_RECIBO_REC";"'[Recibos.""LOCALIDAD_EXPEDICION_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";930;"RAZONSOCIAL_CLIENTE_RECIBO";"RAZON_SOCIAL_CLI_REC";"'[Recibos.""RAZONSOCIAL_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";957;"CPOSTAL_CLIENTE_RECIBO";"CODIGO_POSTAL_CLI_REC";"'[Recibos.""CPOSTAL_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";970;"POBLACION_CLIENTE_RECIBO";"POBLACION_CLI_REC";"'[Recibos.""POBLACION_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";988;"PROVINCIA_CLIENTE_RECIBO";"PROVINCIA_CLI_REC";"'[Recibos.""PROVINCIA_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";1008;"CODIGO_CLIENTE_RECIBO";"CODIGO_CLI_REC";"'[Recibos.""CODIGO_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";1038;"IMPORTE_LETRA_RECIBO";"IMPORTE_LETRA_RECIBO_REC";"'[Recibos.""IMPORTE_LETRA_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";1051;"IBAN_CLIENTE_RECIBO";"IBAN_CLI_REC";"'[Recibos.""IBAN_CLIENTE_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";1066;"FECHA_EXPEDICION_RECIBO";"FECHA_EXPEDICION_RECIBO_REC";"'[Recibos.""FECHA_EXPEDICION_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";1081;"FECHA_VENCIMIENTO_RECIBO";"FECHA_VENCIMIENTO_RECIBO_REC";"'[Recibos.""FECHA_VENCIMIENTO_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.dfm";1103;"EUROS_RECIBO";"EUROS_RECIBO_REC";"'[Recibos.""EUROS_RECIBO""]')"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas";62;"NRO_FACTURA_RECIBO";"NUMERO_FAC_REC";"'      WHERE NRO_FACTURA_RECIBO = :numfac ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas";63;"SERIE_FACTURA_RECIBO";"SERIE_FAC_REC";"'        AND SERIE_FACTURA_RECIBO = :serie ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas";64;"NRO_PLAZO_RECIBO";"NUMERO_PLAZO_REC";"'        AND NRO_PLAZO_RECIBO = :recibo ';"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas";79;"NRO_FACTURA_RECIBO";"NUMERO_FAC_REC";"'      WHERE NRO_FACTURA_RECIBO = :numfac ' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\Modals\inMtoModalImpRecFac.pas";80;"SERIE_FACTURA_RECIBO";"SERIE_FAC_REC";"'        AND SERIE_FACTURA_RECIBO = :serie ' ;"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";10;"NRO_FACTURA_LINEA";"NUMERO_FAC_FACLIN";"fnrofaclin:string = 'NRO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";11;"SERIE_FACTURA_LINEA";"SERIE_FAC_FACLIN";"fserielin:string = 'SERIE_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";13;"LINEA_FACTURA_LINEA";"LINEA_FACLIN";"fnrolin:string = 'LINEA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";14;"CODIGO_ARTICULO_FACTURA_LINEA";"CODIGO_ART_FACLIN";"fcodart:string = 'CODIGO_ARTICULO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";15;"CODIGO_FAMILIA_FACTURA_LINEA";"CODIGO_FAM_FACLIN";"fcodfam:string = 'CODIGO_FAMILIA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";16;"NOMBRE_FAMILIA_FACTURA_LINEA";"NOMBRE_FAM_FACLIN";"fnomfam:string = 'NOMBRE_FAMILIA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";17;"FECHA_ENTREGA_FACTURA_LINEA";"FECHA_ENTREGA_FACLIN";"ffechentr:string = 'FECHA_ENTREGA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";18;"TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA";"TIPO_CANTIDAD_ARTICULO_FACLIN";"ftipocant:string = 'TIPO_CANTIDAD_ARTICULO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";19;"ESIMP_INCL_TARIFA_FACTURA_LINEA";"ESIMP_INCL_TARIFA_FACLIN";"fimpcl:string = 'ESIMP_INCL_TARIFA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";20;"TIPOIVA_ARTICULO_FACTURA_LINEA";"TIPO_IVA_ARTICULO_FACLIN";"ftipiva:string = 'TIPOIVA_ARTICULO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";21;"DESCRIPCION_ARTICULO_FACTURA_LINEA";"DESCRIPCION_ARTICULO_FACLIN";"fdescripcion:string = 'DESCRIPCION_ARTICULO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";22;"CODIGO_TARIFA_FACTURA_LINEA";"CODIGO_TAR_FACLIN";"fcodtariflin:string = 'CODIGO_TARIFA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";23;"CANTIDAD_FACTURA_LINEA";"CANTIDAD_FACLIN";"fcant:string = 'CANTIDAD_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";24;"PRECIOSALIDA_FACTURA_LINEA";"PRECIO_SALIDA_FACLIN";"fpreciosal:string = 'PRECIOSALIDA_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";25;"PORCEN_DTO_FACTURA_LINEA";"PORCENTAJE_DTO_FACLIN";"fpordto:string = 'PORCEN_DTO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";26;"PRECIO_DTO_FACTURA_LINEA";"PRECIO_DTO_FACLIN";"fdto:string = 'PRECIO_DTO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";27;"PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA";"PRECIO_VENTA_SIVA_ARTICULO_FACLIN";"fpresiva:string = 'PRECIOVENTA_SIVA_ARTICULO_FACTURA_LINEA';"
"C:\DISCO_DURO\proyectos\Factuzam\src\pruebas factura-e\UFactura.pas";28;"PORCEN_IVA_FACTURA_LINEA";"PORCENTAJE_IVA_FACLIN";"fporiva:string = 'PORCEN_IVA_FACTURA_LINEA';"
